seed,architecture,snr_db,channel,achieved_snr_db,mse_frequency,phase_circular_rmse,channel_nmse,particle_ess_mean,unique_ancestor_mean,mala_acceptance,resampling_count,latency_ms_per_sample
2,Amortized joint surrogate,-5.0,LOS,-4.4881171406816165,223.105425253123,1.535336276396634,0.05526213713576907,55.43907653860162,39.36,0.805,25.0,0.9773784333333424
2,Analytical joint score,-5.0,MP,-5.162215582327219,508.60278475641326,1.624077154423489,0.17215002088307593,55.81588450412941,40.291666666666664,0.97265625,24.0,1.044754433333613
2,Amortized joint surrogate,-5.0,MP,-5.162215582327219,482.8786899246945,1.606643101618544,0.15014609814319857,55.168742834804355,41.125,0.75,24.0,1.062848666667075
2,Analytical joint score,-5.0,NLOS,-5.111858008218882,172.1037683609468,1.7760640465934394,0.19755608006276892,54.8591332683313,41.541666666666664,0.974609375,24.0,0.9808836166664984
2,Amortized joint surrogate,-5.0,NLOS,-5.111858008218882,99.75889415125953,1.363300752959217,0.2720463338433386,55.74002656362743,44.69230769230769,0.7554086538461539,26.0,1.2193269166668113
3,Analytical joint score,15.0,LOS,15.05829427847007,16.361229446845346,0.8045248978310983,0.04529892870015296,61.5740412132007,16.944444444444443,0.9649884259259259,54.0,1.7705815500003534
3,Amortized joint surrogate,15.0,LOS,15.05829427847007,596.743655455408,1.8368598343013647,0.15040583454784734,62.75801309811794,16.642857142857142,0.5633370535714286,56.0,2.227075383333954
3,Analytical joint score,15.0,MP,16.095418739196564,214.5522611802278,1.556003283608306,0.3060331359202898,63.23055921117905,11.157894736842104,0.9723135964912281,57.0,1.9773319666664217
3,Amortized joint surrogate,15.0,MP,16.095418739196564,179.310993789868,1.3298304809528971,0.2663786636862873,64.0,12.169491525423728,0.4947033898305085,59.0,1.9644658666663872
3,Analytical joint score,15.0,NLOS,15.006084755952998,143.94081706115992,1.5189794412597344,0.7011955696667611,64.0,14.033333333333333,0.971875,60.0,1.8916117833327917
3,Amortized joint surrogate,15.0,NLOS,15.006084755952998,404.3803015287071,1.9882836709766203,0.831783965972796,64.0,5.816666666666666,0.471875,60.0,2.169427316666391
3,Analytical joint score,5.0,LOS,5.164455589968684,367.71531355018396,1.3529085731400041,0.1465999929164673,58.05995923270141,33.76190476190476,0.9791666666666666,42.0,1.3807738500001203
3,Amortized joint surrogate,5.0,LOS,5.164455589968684,52.48605988767391,0.8093792481176011,0.06320727216581393,58.158669328520745,35.44736842105263,0.8050986842105263,38.0,1.3676690000001674
3,Analytical joint score,5.0,MP,5.256563866342949,1236.777050555936,1.5906527831262909,0.21374658033524335,61.061958535440034,31.122448979591837,0.9690688775510204,49.0,1.633528550000089
3,Amortized joint surrogate,5.0,MP,5.256563866342949,130.09208757737045,1.3930795518194767,0.3111907385983321,58.688315846557394,32.333333333333336,0.7061011904761905,42.0,1.4745606999999457
3,Analytical joint score,5.0,NLOS,5.10092009526417,285.42654638779055,1.8000056498320538,0.5903814215508602,61.23621685830616,29.470588235294116,0.9727328431372549,51.0,2.1699150500002893
3,Amortized joint surrogate,5.0,NLOS,5.10092009526417,30.453199794991338,0.7379480638729773,0.28414532072243487,58.32195842021872,32.79545454545455,0.7698863636363636,44.0,1.742471033333004
3,Analytical joint score,-5.0,LOS,-5.5390735221795175,577.4274928337342,1.5239843118855634,0.14727640576478493,56.14158644025168,38.964285714285715,0.9754464285714286,28.0,1.0537046666665144
3,Amortized joint surrogate,-5.0,LOS,-5.5390735221795175,256.67525740438765,1.1982776348534911,0.18634883922939244,54.54744740453361,43.04545454545455,0.7954545454545454,22.0,0.9041222500002277
3,Analytical joint score,-5.0,MP,-5.054555808783179,143.4863011819307,1.5949520381607258,0.09569936785523465,53.31673971706377,38.5,0.9730113636363636,22.0,0.9253547833329397
3,Amortized joint surrogate,-5.0,MP,-5.054555808783179,84.60856915459202,1.7597898207399132,0.10476883148702708,55.426375481300134,39.69230769230769,0.7493990384615384,26.0,1.108443000000155
3,Analytical joint score,-5.0,NLOS,-5.019557634826716,433.14857475706145,1.6683132521992565,0.37732835962246103,53.42603167310285,38.72,0.97375,25.0,1.003669766667296
3,Amortized joint surrogate,-5.0,NLOS,-5.019557634826716,131.43815862984363,1.4417854926247462,0.34498056769935714,53.88740028323369,41.16,0.765,25.0,1.1933170000001307
4,Analytical joint score,15.0,LOS,15.317075633945056,410.6760270167853,1.8572640176920046,0.23379482114914601,63.58582332540444,13.568965517241379,0.9727909482758621,58.0,1.8117261333334984
4,Amortized joint surrogate,15.0,LOS,15.317075633945056,4.3399960630279075,0.47784557099790903,0.15914793802424704,61.87289874147621,28.27777777777778,0.7517361111111112,54.0,1.7863373166666936
4,Analytical joint score,15.0,MP,14.886900570478437,42.70100529106875,0.9438185561907145,0.25522077853669395,63.17560510208168,16.896551724137932,0.9722521551724138,58.0,1.9380827500005655
4,Amortized joint surrogate,15.0,MP,14.886900570478437,250.51360955593069,1.3003438166124572,0.3535074748607621,64.0,14.466666666666667,0.571875,60.0,2.0172072666667873
4,Analytical joint score,15.0,NLOS,14.780681713830056,347.5591514730209,1.7977762933415766,0.5112608452898862,64.0,13.183333333333334,0.9703125,60.0,1.8756931166668285
