seed,architecture,snr_db,channel,achieved_snr_db,mse_frequency,latency_ms_per_window,ess,acceptance_rate
25,Amortized surrogate,15.0,NLOS,15.581035868836263,61.423469936379206,56.55092275,15.093082336918837,0.8704545454545454
25,Analytical score,15.0,NLOS,15.581035868836263,43.1975320377221,39.20514025,11.269602908225401,0.8795454545454546
26,Amortized surrogate,-5.0,LOS,-4.697009666817607,325.6464804998477,56.23038225,8.726545981702245,0.8181818181818182
26,Analytical score,-5.0,LOS,-4.697009666817607,325.17542286154367,39.97225825,11.475126983148698,0.875
26,Amortized surrogate,-5.0,MP,-5.164020206198819,36.058135126001304,57.37720225,14.000652397062757,0.7840909090909092
26,Analytical score,-5.0,MP,-5.164020206198819,16.409406849431424,38.97718225,5.6795992777109845,0.6022727272727273
26,Amortized surrogate,-5.0,NLOS,-5.139621769337282,15.360514122515315,56.08765925,14.831986309811146,0.8090909090909091
26,Analytical score,-5.0,NLOS,-5.139621769337282,11.089300668828553,40.641049,10.684336859023336,0.8181818181818182
26,Amortized surrogate,5.0,LOS,4.926945753415972,6.548767690735092,58.6566275,15.264471978226975,0.815909090909091
26,Analytical score,5.0,LOS,4.926945753415972,4.3050715972720495,40.43205175,10.486798772728573,0.8545454545454545
26,Amortized surrogate,5.0,MP,5.370558037913647,25.24837461537237,57.81546125,19.08430622989293,0.7704545454545455
26,Analytical score,5.0,MP,5.370558037913647,5.869284653966509,41.56151725,14.507229365563337,0.8522727272727273
26,Amortized surrogate,5.0,NLOS,4.637507681936576,21.41968336670406,57.22642725,5.503381858662137,0.7818181818181819
26,Analytical score,5.0,NLOS,4.637507681936576,30.58090663023233,38.7995655,11.077752771362501,0.7886363636363636
26,Amortized surrogate,15.0,LOS,14.505030066951644,10.46390906864449,56.27805525,13.7868275409799,0.8136363636363636
26,Analytical score,15.0,LOS,14.505030066951644,11.56964958824462,40.39047525,14.813073444968557,0.8431818181818181
26,Amortized surrogate,15.0,MP,14.91530836398632,42.03221641020477,61.050529,17.2280031049509,0.8681818181818182
26,Analytical score,15.0,MP,14.91530836398632,8.42708419991254,42.81266375,14.47670104780099,0.8613636363636364
26,Amortized surrogate,15.0,NLOS,15.49865322078513,52.1783806688463,58.830156,7.525167606924744,0.8545454545454545
26,Analytical score,15.0,NLOS,15.49865322078513,31.803126177767975,42.046702,7.336598949024072,0.8909090909090909
27,Amortized surrogate,-5.0,LOS,-5.1545656240657065,182.765732784341,56.35684175,6.912726071875395,0.8477272727272728
27,Analytical score,-5.0,LOS,-5.1545656240657065,168.57316638346288,41.4555795,4.795211835668498,0.8681818181818182
27,Amortized surrogate,-5.0,MP,-4.40957793944914,19.18503330664169,58.93520125,21.369052317360488,0.8181818181818182
27,Analytical score,-5.0,MP,-4.40957793944914,16.61310906650136,41.08064875,19.431523484844238,0.7977272727272727
27,Amortized surrogate,-5.0,NLOS,-4.958291352309418,94.08866506926947,56.9531815,14.328569145406943,0.8181818181818182
27,Analytical score,-5.0,NLOS,-4.958291352309418,89.81080034091102,40.36913875,10.228550983833134,0.8068181818181819
27,Amortized surrogate,5.0,LOS,4.788750639773341,1.01627041445842,57.00789475,21.940710448183932,0.8250000000000001
27,Analytical score,5.0,LOS,4.788750639773341,0.9962531260207448,39.9030085,16.675792839157637,0.8272727272727273
27,Amortized surrogate,5.0,MP,4.434926006970457,2.7812120027893457,63.59867225,25.724021788787134,0.8045454545454546
27,Analytical score,5.0,MP,4.434926006970457,2.0448612000816,43.33881075,25.207531784404996,0.8477272727272728
27,Amortized surrogate,5.0,NLOS,5.551573641460288,57.13339167726563,63.6883995,16.358295464648776,0.8045454545454545
27,Analytical score,5.0,NLOS,5.551573641460288,56.96197589117072,39.4486305,17.00154762320222,0.8159090909090909
27,Amortized surrogate,15.0,LOS,15.233051531854557,1.36209111740554,56.89064025,19.59941158463555,0.8113636363636363
27,Analytical score,15.0,LOS,15.233051531854557,0.967638716542099,39.07972375,22.782893550735544,0.8318181818181818
27,Amortized surrogate,15.0,MP,15.026023455376905,31.84009713784311,57.0410035,12.86271013128232,0.7954545454545454
27,Analytical score,15.0,MP,15.026023455376905,25.791278263931616,38.84387075,18.045361602332264,0.8454545454545455
27,Amortized surrogate,15.0,NLOS,15.421339250393,24.453715996933397,55.4957885,19.21717680949767,0.7681818181818182
27,Analytical score,15.0,NLOS,15.421339250393,30.84208441702498,38.760986,7.354386102850431,0.7772727272727272
28,Amortized surrogate,-5.0,LOS,-5.213693100996812,30.128714859563765,55.9859645,7.579462230501777,0.8136363636363636
28,Analytical score,-5.0,LOS,-5.213693100996812,38.612052976173295,38.9628815,7.886595278322888,0.8659090909090909
28,Amortized surrogate,-5.0,MP,-4.710210199334945,55.190641681501795,57.612114,10.703584281988231,0.8045454545454545
28,Analytical score,-5.0,MP,-4.710210199334945,59.21435951225091,39.7840055,5.405895115722734,0.8340909090909091
28,Amortized surrogate,-5.0,NLOS,-4.855292408149157,225.8328599718043,56.0479385,14.99697604461415,0.7840909090909091
28,Analytical score,-5.0,NLOS,-4.855292408149157,238.9829509322174,39.047108,15.111904697153363,0.8204545454545453
28,Amortized surrogate,5.0,LOS,4.642119031262255,22.560646664440057,59.50116625,17.499492300770314,0.7931818181818182
28,Analytical score,5.0,LOS,4.642119031262255,3.491401368463188,39.3408865,9.410755151739444,0.8363636363636364
28,Amortized surrogate,5.0,MP,4.7524220242494595,1.8270912897683962,55.58384375,17.04963756212613,0.8022727272727272
28,Analytical score,5.0,MP,4.7524220242494595,4.276747815464274,40.70149925,13.661236722518908,0.8431818181818181
28,Amortized surrogate,5.0,NLOS,5.142673389308506,63.57218516336963,57.06147425,4.067147555619348,0.8613636363636363
28,Analytical score,5.0,NLOS,5.142673389308506,43.876773811629775,38.83247125,10.079165660388036,0.8477272727272728
28,Amortized surrogate,15.0,LOS,15.47884900862249,2.1211492354886774,57.62687575,15.621886186823744,0.8568181818181817
28,Analytical score,15.0,LOS,15.47884900862249,13.166703042600815,39.12447725,14.05209695923201,0.8636363636363636
28,Amortized surrogate,15.0,MP,14.579940013133822,26.714654532140994,56.68746475,11.040567100715048,0.8090909090909092
28,Analytical score,15.0,MP,14.579940013133822,23.636715532835634,40.045351,14.241655732441146,0.834090909090909
28,Amortized surrogate,15.0,NLOS,14.514703996351486,47.43003898989693,55.839949,6.683550917375876,0.740909090909091
28,Analytical score,15.0,NLOS,14.514703996351486,10.842295362279147,41.418317,16.735730719222556,0.7636363636363637
29,Amortized surrogate,-5.0,LOS,-4.8106212410857765,145.7933669533787,59.72574,17.273809294518614,0.8022727272727272
29,Analytical score,-5.0,LOS,-4.8106212410857765,142.40953661632395,44.279869,18.63476140551937,0.8295454545454546
29,Amortized surrogate,-5.0,MP,-5.034374992235502,157.27820271764193,61.1275925,13.50564765137829,0.7977272727272728
29,Analytical score,-5.0,MP,-5.034374992235502,159.66043848197722,42.55956425,5.57087821927416,0.7795454545454545
29,Amortized surrogate,-5.0,NLOS,-5.060451889789135,130.70415096936986,57.19553525,5.490354107197829,0.8181818181818181
29,Analytical score,-5.0,NLOS,-5.060451889789135,156.90767600195022,40.130471,12.76825928317713,0.8204545454545453
29,Amortized surrogate,5.0,LOS,4.837198169172115,4.021425358002357,57.7049035,15.668931543245499,0.8204545454545454
29,Analytical score,5.0,LOS,4.837198169172115,2.2427566283538463,40.719959,19.230092134203478,0.809090909090909
29,Amortized surrogate,5.0,MP,4.684396231725124,0.9934594939075447,57.088201,23.300798150513344,0.8068181818181819
29,Analytical score,5.0,MP,4.684396231725124,0.8963424052616316,39.97079425,23.704083592411074,0.8181818181818181
29,Amortized surrogate,5.0,NLOS,5.05265809165821,10.106116850389615,59.11086775,8.986286813057852,0.775
29,Analytical score,5.0,NLOS,5.05265809165821,21.84799791722826,40.3421885,14.850384270597948,0.8090909090909091
29,Amortized surrogate,15.0,LOS,14.57018895710844,3.82241083966131,60.1710925,10.61000773104859,0.7818181818181819
29,Analytical score,15.0,LOS,14.57018895710844,5.6617143055072905,38.8198455,10.596785669608046,0.8068181818181818
29,Amortized surrogate,15.0,MP,15.22461512824841,21.11871994040481,60.7109465,9.251936712888742,0.7840909090909091
29,Analytical score,15.0,MP,15.22461512824841,30.697986891889133,44.17688975,6.383975483382593,0.7863636363636364
29,Amortized surrogate,15.0,NLOS,15.771717827074674,6.955491259810718,56.51755125,14.338744664540462,0.7772727272727273
29,Analytical score,15.0,NLOS,15.771717827074674,20.821224682042146,39.91542675,18.719475815728924,0.7931818181818181
30,Amortized surrogate,-5.0,LOS,-4.765796059688814,12.803424921201366,56.7705535,6.218910396509454,0.7818181818181819
30,Analytical score,-5.0,LOS,-4.765796059688814,16.641048370710468,40.36737575,6.1167859231842705,0.8045454545454546
30,Amortized surrogate,-5.0,MP,-4.989320163833219,240.75607331366479,57.624654,8.66867296902586,0.7840909090909092
30,Analytical score,-5.0,MP,-4.989320163833219,252.38405203928983,38.998333,11.81303758552148,0.8090909090909091
30,Amortized surrogate,-5.0,NLOS,-4.99289209043242,165.83315535419527,56.36431925,11.751854535280232,0.8431818181818183
30,Analytical score,-5.0,NLOS,-4.99289209043242,174.92069404674655,39.92717375,9.189918716037372,0.8613636363636363
30,Amortized surrogate,5.0,LOS,5.801256501618333,0.30108966065345977,58.92595775,20.32382028650414,0.7704545454545454
30,Analytical score,5.0,LOS,5.801256501618333,0.229183041987408,42.044004,20.79953524439075,0.7863636363636364
30,Amortized surrogate,5.0,MP,5.177463458093861,11.469656449747983,56.696702,23.68877938124632,0.7840909090909092
30,Analytical score,5.0,MP,5.177463458093861,11.564358767869535,39.80255,25.630112401681792,0.7863636363636364
30,Amortized surrogate,5.0,NLOS,5.175463563395102,79.65070799909941,56.56175975,10.41851891751907,0.8227272727272728
30,Analytical score,5.0,NLOS,5.175463563395102,112.49121777054398,39.8699615,11.294687519847528,0.8431818181818181
30,Amortized surrogate,15.0,LOS,15.07909050716268,5.657522333702257,59.34885,8.676321768088078,0.7795454545454545
30,Analytical score,15.0,LOS,15.07909050716268,7.413579017976012,45.005283,8.419905873064383,0.8
30,Amortized surrogate,15.0,MP,15.148916093562452,6.446076323849623,61.455794,13.565413733211539,0.8113636363636364
30,Analytical score,15.0,MP,15.148916093562452,7.73144405198288,41.5601025,12.499245559794865,0.8204545454545454
30,Amortized surrogate,15.0,NLOS,15.202301261002644,14.709606314264871,58.3823085,22.81098085286118,0.7863636363636364
30,Analytical score,15.0,NLOS,15.202301261002644,15.881047175897118,40.239169,21.59779738371899,0.8090909090909091
31,Amortized surrogate,-5.0,LOS,-5.158134154186182,1.1427247147450097,56.34784725,32.42519209117877,0.8068181818181819
31,Analytical score,-5.0,LOS,-5.158134154186182,1.4994347980705474,39.77442325,31.122910824682524,0.8295454545454546
31,Amortized surrogate,-5.0,MP,-4.585232060948135,23.865505435297997,60.0631305,12.044593022000061,0.7727272727272727
31,Analytical score,-5.0,MP,-4.585232060948135,25.190130227763316,39.7360945,11.356485473283216,0.8068181818181819
31,Amortized surrogate,-5.0,NLOS,-5.109125460392447,229.86893770227374,56.35180775,13.82548709756735,0.7931818181818182
31,Analytical score,-5.0,NLOS,-5.109125460392447,228.736594521035,39.57572875,20.60863176627693,0.825
31,Amortized surrogate,5.0,LOS,4.907692912883133,230.93729020043438,53.03227725,9.462165659800613,0.6954545454545453
31,Analytical score,5.0,LOS,4.907692912883133,179.91253132399615,38.03762275,15.159409226876399,0.7272727272727272
31,Amortized surrogate,5.0,MP,4.754017460870303,1.0939017489717764,57.41078825,13.586782744827122,0.7409090909090909
31,Analytical score,5.0,MP,4.754017460870303,0.8518468548844469,40.809521,19.098314891037532,0.7886363636363636
31,Amortized surrogate,5.0,NLOS,4.131934354543694,32.46959276225772,60.02324375,25.383900081846583,0.8136363636363637
31,Analytical score,5.0,NLOS,4.131934354543694,30.404207950958646,43.3437075,28.86435831212912,0.8227272727272728
31,Amortized surrogate,15.0,LOS,15.065731353173273,5.759384429466387,55.148475,8.63980871868695,0.7636363636363637
31,Analytical score,15.0,LOS,15.065731353173273,4.853248628424072,40.808772,9.128609988686804,0.8068181818181819
31,Amortized surrogate,15.0,MP,15.385720436665476,3.6140535106713636,55.90086,19.138382283249147,0.7681818181818181
31,Analytical score,15.0,MP,15.385720436665476,4.233848823011076,38.66614275,20.6799926764903,0.8272727272727274
31,Amortized surrogate,15.0,NLOS,14.82068602791616,30.846427264698182,58.16809575,13.626384428530919,0.7818181818181817
31,Analytical score,15.0,NLOS,14.82068602791616,11.818190312320073,40.1153315,15.646477859991009,0.825
32,Amortized surrogate,-5.0,LOS,-4.5827521428704765,151.91012930837866,58.24283425,12.461743837743661,0.8022727272727272
32,Analytical score,-5.0,LOS,-4.5827521428704765,149.96899220756413,40.54943975,13.237459156316367,0.8090909090909091
32,Amortized surrogate,-5.0,MP,-4.832423630109622,31.56900269250965,58.40506125,19.828084672296217,0.834090909090909
32,Analytical score,-5.0,MP,-4.832423630109622,10.175093103712452,40.12320925,10.206906659548661,0.8318181818181818
32,Amortized surrogate,-5.0,NLOS,-5.200363725748819,220.72500718737336,62.868291,4.943401585297225,0.8568181818181817
32,Analytical score,-5.0,NLOS,-5.200363725748819,107.23627629073472,43.0560015,9.476527322278052,0.8613636363636363
32,Amortized surrogate,5.0,LOS,5.36414597649808,5.291804828107296,56.278432,9.128150416354218,0.8181818181818181
32,Analytical score,5.0,LOS,5.36414597649808,5.021433680685884,39.5091405,8.59619628470529,0.8681818181818182
32,Amortized surrogate,5.0,MP,4.6729989895894155,4.823104598411935,58.585794,15.82606728213441,0.8340909090909091
32,Analytical score,5.0,MP,4.6729989895894155,55.885147679742936,41.953067,18.288625768772725,0.8272727272727273
32,Amortized surrogate,5.0,NLOS,4.918110212415491,23.793072219639697,67.31409675,8.241245719837254,0.8272727272727274
32,Analytical score,5.0,NLOS,4.918110212415491,79.99576590838835,46.946317,13.975669156991,0.8409090909090909
32,Amortized surrogate,15.0,LOS,14.51501721014153,0.8933701103300348,59.817985,13.271391278551233,0.8159090909090909
32,Analytical score,15.0,LOS,14.51501721014153,50.88080603193099,40.7107195,10.788524093713644,0.7795454545454545
32,Amortized surrogate,15.0,MP,15.10953725064316,2.280686135442412,59.981899,8.400803264114087,0.8409090909090909
32,Analytical score,15.0,MP,15.10953725064316,9.268234151366832,40.684968,7.484415272014017,0.875
32,Amortized surrogate,15.0,NLOS,15.031971600920368,62.73094787023861,56.0202635,4.582203889329528,0.8613636363636363
32,Analytical score,15.0,NLOS,15.031971600920368,78.67131107420543,39.2631475,11.282451824597082,0.865909090909091
33,Amortized surrogate,-5.0,LOS,-5.715452380766885,57.24296761403793,58.12142025,14.284605525612548,0.7886363636363636
33,Analytical score,-5.0,LOS,-5.715452380766885,55.91411884090736,39.777151,20.7979199922575,0.8068181818181818
33,Amortized surrogate,-5.0,MP,-4.653904196845941,69.28164036303806,60.6402155,15.719758041618114,0.7090909090909091
33,Analytical score,-5.0,MP,-4.653904196845941,75.56806826386757,38.83157825,22.86533138024223,0.7568181818181818
33,Amortized surrogate,-5.0,NLOS,-4.3750343132753695,10.743368649184589,56.3667325,17.576672681803643,0.7409090909090909
33,Analytical score,-5.0,NLOS,-4.3750343132753695,2.849662400987322,40.62612875,16.495600309507154,0.7636363636363637
33,Amortized surrogate,5.0,LOS,5.019228647696485,0.5880041168048145,58.1527,15.84218204614206,0.7749999999999999
33,Analytical score,5.0,LOS,5.019228647696485,1.2088929615820176,45.25573225,17.216248158360287,0.7886363636363637
33,Amortized surrogate,5.0,MP,4.9391309808659445,6.129188875742645,60.3000285,13.32939234994849,0.8068181818181818
33,Analytical score,5.0,MP,4.9391309808659445,13.152407571593885,44.7390375,4.254667933887768,0.8045454545454546
33,Amortized surrogate,5.0,NLOS,5.20638619204065,0.6091767945726709,58.89358075,16.27839906366311,0.7909090909090909
33,Analytical score,5.0,NLOS,5.20638619204065,0.757660214235025,43.0653405,17.800308944126694,0.8022727272727272
33,Amortized surrogate,15.0,LOS,14.581025139638104,2.860911106413098,62.719829,18.671139128877947,0.7863636363636364
33,Analytical score,15.0,LOS,14.581025139638104,4.223068874511772,42.06939825,16.475708941189467,0.7886363636363637
33,Amortized surrogate,15.0,MP,15.93708877451409,2.9404111234293895,64.58554975,14.118269813677895,0.7704545454545454
33,Analytical score,15.0,MP,15.93708877451409,0.62182208649976,39.93045725,21.5958302173858,0.8022727272727272
33,Amortized surrogate,15.0,NLOS,15.33960565031837,21.325950821515566,60.85309725,25.084426640197265,0.8272727272727272
33,Analytical score,15.0,NLOS,15.33960565031837,16.207941282869683,43.04920625,24.40135769865941,0.8409090909090909
34,Amortized surrogate,-5.0,LOS,-4.510369973084815,3.378803959304316,56.24443325,18.665070299570232,0.7613636363636365
34,Analytical score,-5.0,LOS,-4.510369973084815,4.013277369872975,39.807707,16.682618316908247,0.8113636363636363
34,Amortized surrogate,-5.0,MP,-5.576610860566765,322.7995052379522,59.791337,21.015672347413417,0.7386363636363636
34,Analytical score,-5.0,MP,-5.576610860566765,324.9299126772582,38.0310955,16.820275748258688,0.7454545454545454
34,Amortized surrogate,-5.0,NLOS,-5.17880360223927,182.42820664231454,60.6024965,10.088409067923129,0.8
34,Analytical score,-5.0,NLOS,-5.17880360223927,84.16580723020513,46.97720625,16.038261841673243,0.7659090909090909
34,Amortized surrogate,5.0,LOS,4.831061126013462,48.86940315736854,54.15023575,16.552607489019433,0.7727272727272728
34,Analytical score,5.0,LOS,4.831061126013462,39.41156236574774,37.76567625,14.1184845766151,0.8363636363636364
34,Amortized surrogate,5.0,MP,4.596833832770708,13.516890814094044,56.4072285,8.0771385536314,0.7431818181818182
34,Analytical score,5.0,MP,4.596833832770708,1.7386545137570546,40.41939725,9.820619844338328,0.7954545454545454
34,Amortized surrogate,5.0,NLOS,4.759721988273723,37.589858746940045,59.7388445,18.85583513827873,0.8022727272727272
34,Analytical score,5.0,NLOS,4.759721988273723,37.84773784279315,40.19007125,24.085436562052426,0.8068181818181818
34,Amortized surrogate,15.0,LOS,15.272033280466461,25.256511163076993,68.12816625,10.003575093476496,0.740909090909091
34,Analytical score,15.0,LOS,15.272033280466461,11.305355680529644,45.44164425,6.803170126817012,0.7818181818181817
34,Amortized surrogate,15.0,MP,14.965159252349785,25.215587636686294,56.78234975,10.136761802790623,0.7840909090909092
34,Analytical score,15.0,MP,14.965159252349785,27.041732657414652,40.778482,14.1176751999055,0.8159090909090909
34,Amortized surrogate,15.0,NLOS,15.902925006807326,57.34806881723573,56.02041025,17.50066459706714,0.7840909090909092
34,Analytical score,15.0,NLOS,15.902925006807326,37.16249135581099,39.14280825,13.275954334617435,0.8227272727272726
35,Amortized surrogate,-5.0,LOS,-4.5782967553209675,108.67598515444085,52.58894425,8.175891263549738,0.7659090909090909
35,Analytical score,-5.0,LOS,-4.5782967553209675,102.98252633233189,37.32939025,7.408441742740663,0.8090909090909091
35,Amortized surrogate,-5.0,MP,-4.754310775040858,46.2251572855256,55.86738925,13.609599252776077,0.8613636363636363
35,Analytical score,-5.0,MP,-4.754310775040858,46.096255293535194,40.40176125,13.914181623733638,0.8704545454545455
35,Amortized surrogate,-5.0,NLOS,-5.3437635376866535,144.6976842984449,56.76879325,20.07880559194363,0.7545454545454545
35,Analytical score,-5.0,NLOS,-5.3437635376866535,145.6623041659396,39.7252125,17.97657643037502,0.7931818181818181
35,Amortized surrogate,5.0,LOS,5.477268740846915,2.0733195277807517,56.18333825,7.909726091317738,0.8295454545454545
35,Analytical score,5.0,LOS,5.477268740846915,0.14864780857782509,38.81031275,17.014439585350676,0.8522727272727273
35,Amortized surrogate,5.0,MP,4.6392175291817805,12.391331749019926,56.379868,7.864495984859344,0.8545454545454545
35,Analytical score,5.0,MP,4.6392175291817805,64.23488009224815,39.18774975,7.550421374268077,0.8636363636363636
35,Amortized surrogate,5.0,NLOS,5.354092152695509,112.74803229268402,56.61522575,8.957264960011578,0.8113636363636363
35,Analytical score,5.0,NLOS,5.354092152695509,73.26063663372541,37.47761375,16.176438971735088,0.8022727272727272
35,Amortized surrogate,15.0,LOS,15.591756356032063,20.862922302761554,61.85003725,7.940544622222967,0.8136363636363636
35,Analytical score,15.0,LOS,15.591756356032063,19.65791107208558,47.789217,11.059913106282314,0.8090909090909091
35,Amortized surrogate,15.0,MP,14.756661891946191,10.654164137515792,60.7587195,11.21778041416773,0.8068181818181818
35,Analytical score,15.0,MP,14.756661891946191,10.034596771339679,38.831767,13.484591025972538,0.8431818181818181
35,Amortized surrogate,15.0,NLOS,15.015097510980851,61.46275583326337,57.27970825,11.774491142693297,0.7727272727272727
35,Analytical score,15.0,NLOS,15.015097510980851,153.15761427186845,40.257666,8.07710209500197,0.8250000000000001
36,Amortized surrogate,-5.0,LOS,-5.042241974242096,304.6007202137612,57.81104025,7.474974560838527,0.8045454545454546
36,Analytical score,-5.0,LOS,-5.042241974242096,234.1288470699738,46.6064665,6.2896488691146075,0.8340909090909091
36,Amortized surrogate,-5.0,MP,-5.424871683045035,63.67172731980822,60.466659,20.233957475446346,0.8090909090909091
36,Analytical score,-5.0,MP,-5.424871683045035,61.413152827511674,46.46759775,15.739616193585778,0.8295454545454546
36,Amortized surrogate,-5.0,NLOS,-4.9254004208748,206.51537309059125,56.24254575,10.4350022432603,0.7977272727272728
36,Analytical score,-5.0,NLOS,-4.9254004208748,191.83315037805548,41.346825,8.674116904116355,0.7681818181818182
36,Amortized surrogate,5.0,LOS,5.086526815921934,2.290058203019823,64.10460725,13.937804275958769,0.7931818181818182
36,Analytical score,5.0,LOS,5.086526815921934,2.1142795937517693,44.59305275,15.29202567906691,0.8090909090909091
36,Amortized surrogate,5.0,MP,5.300425051863314,2.8195341611635394,55.544518,17.408783208302133,0.7818181818181819
36,Analytical score,5.0,MP,5.300425051863314,4.05196911363957,41.1373185,18.141512374329753,0.7954545454545455
36,Amortized surrogate,5.0,NLOS,4.97621148747886,48.70709337919505,60.15624825,12.998006503546259,0.7795454545454545
36,Analytical score,5.0,NLOS,4.97621148747886,49.577802394663266,44.51641225,12.257741174512024,0.7954545454545454
36,Amortized surrogate,15.0,LOS,14.737069588679677,0.637347127974901,58.675169,24.446706508556737,0.7613636363636364
36,Analytical score,15.0,LOS,14.737069588679677,0.4543120696535003,40.22465475,21.95788452684061,0.8181818181818181
36,Amortized surrogate,15.0,MP,15.33709946436964,2.189836500690919,57.27354925,10.424709101276669,0.7840909090909091
36,Analytical score,15.0,MP,15.33709946436964,1.788468864818351,41.140952,11.977335381713102,0.8386363636363637
36,Amortized surrogate,15.0,NLOS,14.887029361018564,9.799350787227306,64.6269305,23.625400126952314,0.8113636363636363
36,Analytical score,15.0,NLOS,14.887029361018564,10.120620689045248,39.38771825,25.262769832355914,0.8340909090909091
37,Amortized surrogate,-5.0,LOS,-5.084565188951151,109.67481150779281,62.56973975,6.80511789535298,0.7590909090909091
37,Analytical score,-5.0,LOS,-5.084565188951151,105.37630797902588,43.515956,11.215401891995349,0.7931818181818182
37,Amortized surrogate,-5.0,MP,-4.436198767690247,397.27034278862845,55.2883675,9.020787771517162,0.8500000000000001
37,Analytical score,-5.0,MP,-4.436198767690247,401.4793463466232,39.21628625,20.289897728587913,0.8636363636363638
37,Amortized surrogate,-5.0,NLOS,-4.958719848479369,230.22261612034492,64.76947225,16.695297545768504,0.8045454545454546
37,Analytical score,-5.0,NLOS,-4.958719848479369,225.6863085567718,41.4229725,21.32341671175307,0.8272727272727273
37,Amortized surrogate,5.0,LOS,5.244672430151473,0.6660190753269342,59.11367975,23.452964959464726,0.8613636363636363
37,Analytical score,5.0,LOS,5.244672430151473,0.12091214082681385,39.1375,28.903979734492125,0.8431818181818183
37,Amortized surrogate,5.0,MP,5.093341905181327,18.565571429841782,62.31501125,8.395929348701953,0.8363636363636363
37,Analytical score,5.0,MP,5.093341905181327,4.226388538707496,42.667922,9.98605020066778,0.8431818181818183
37,Amortized surrogate,5.0,NLOS,5.428077601895893,23.939075175928505,58.99466425,20.03078006196974,0.7931818181818182
37,Analytical score,5.0,NLOS,5.428077601895893,22.673705484541795,40.7321205,12.477328876503279,0.7999999999999999
37,Amortized surrogate,15.0,LOS,14.900733902609515,0.381774739472111,57.012259,17.984153569100346,0.8045454545454546
37,Analytical score,15.0,LOS,14.900733902609515,1.439248893899591,40.175464,17.341321457214548,0.8090909090909091
37,Amortized surrogate,15.0,MP,14.724840049561722,3.8979292279151725,56.98571475,22.339808456603382,0.8227272727272726
37,Analytical score,15.0,MP,14.724840049561722,8.351646608672974,41.7978005,23.63226786787419,0.8204545454545454
37,Amortized surrogate,15.0,NLOS,15.070231144493832,26.238177467049546,56.60406175,14.221908672774273,0.8318181818181818
37,Analytical score,15.0,NLOS,15.070231144493832,21.350741951983537,39.35775,17.320402888767756,0.8454545454545455
38,Amortized surrogate,-5.0,LOS,-5.1627510566274974,171.77577383685687,65.96325375,15.35376664183388,0.7840909090909091
38,Analytical score,-5.0,LOS,-5.1627510566274974,130.0700369201382,40.8682905,8.030560323362934,0.7999999999999999
38,Amortized surrogate,-5.0,MP,-4.949522395615928,189.76790710565143,58.434132,8.954410343438571,0.8545454545454545
38,Analytical score,-5.0,MP,-4.949522395615928,303.9469872221927,41.323973,7.111805302892767,0.825
38,Amortized surrogate,-5.0,NLOS,-5.130660714715511,60.24817563506386,59.190588,18.620497886724948,0.7568181818181818
38,Analytical score,-5.0,NLOS,-5.130660714715511,58.61983456263387,44.891635,18.53020343423326,0.8113636363636363
38,Amortized surrogate,5.0,LOS,4.998767173581525,0.8327543825864878,60.8099905,32.32682464141894,0.7977272727272726
38,Analytical score,5.0,LOS,4.998767173581525,0.7686075184125662,43.1943605,31.74729397200843,0.8045454545454546
38,Amortized surrogate,5.0,MP,4.970684999325935,0.8110945909855976,61.573715,17.39558306630851,0.7113636363636363
38,Analytical score,5.0,MP,4.970684999325935,0.5275710467076735,49.29132775,17.252776705079427,0.7522727272727272
38,Amortized surrogate,5.0,NLOS,4.165548721432098,47.06448817226599,60.57125425,12.764266244874658,0.7568181818181818
38,Analytical score,5.0,NLOS,4.165548721432098,46.050449625003466,42.85365775,11.11528598021314,0.7613636363636364
38,Amortized surrogate,15.0,LOS,15.183823632518758,1.3742958934065914,57.91241975,15.285613501250378,0.8159090909090909
38,Analytical score,15.0,LOS,15.183823632518758,0.8177574890786079,41.98907025,15.244005961305895,0.8090909090909092
38,Amortized surrogate,15.0,MP,14.721092105456544,1.7645544098836041,59.377359,19.385995543689003,0.7727272727272727
38,Analytical score,15.0,MP,14.721092105456544,0.9077449361564045,40.35126875,19.13147632625083,0.8136363636363637
38,Amortized surrogate,15.0,NLOS,14.580967644507723,13.267901989285951,58.83071725,23.969065865494038,0.7772727272727272
38,Analytical score,15.0,NLOS,14.580967644507723,13.167851443381519,40.3891395,23.276423039801028,0.7977272727272727
39,Amortized surrogate,-5.0,LOS,-4.773909129172976,256.2961735155092,909.16873975,19.438321934385584,0.7795454545454545
39,Analytical score,-5.0,LOS,-4.773909129172976,271.4627613179262,395.560142,22.43566248922217,0.7977272727272727
39,Amortized surrogate,-5.0,MP,-5.166582247280892,4.8389198033332335,249.1110065,24.64309616815402,0.7113636363636364
39,Analytical score,-5.0,MP,-5.166582247280892,65.32852798683422,278.89568075,22.154683358696506,0.7204545454545455
39,Amortized surrogate,-5.0,NLOS,-4.69383834402049,14.029840215872099,378.8317125,13.226105922167111,0.7477272727272727
39,Analytical score,-5.0,NLOS,-4.69383834402049,18.040971738904155,267.14424875,13.080227546645268,0.7818181818181819
39,Amortized surrogate,5.0,LOS,4.600941070282222,0.7295954051790031,57.8003595,27.546301191163742,0.75
39,Analytical score,5.0,LOS,4.600941070282222,0.3905220122432481,40.9276255,20.449365140148288,0.7704545454545455
